瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),嚼档(%),瘤搁柯档(∑C)
143,措备,2024-03-19 10:00,9.1,,51,10.5
143,措备,2024-03-19 11:00,10.3,,48,18.2
143,措备,2024-03-19 12:00,13.1,,39,30.1
143,措备,2024-03-19 13:00,16,,27,32
143,措备,2024-03-19 14:00,15.2,,29,19.2
143,措备,2024-03-19 15:00,14.4,,38,18.5
143,措备,2024-03-19 16:00,14.1,,40,20.3
143,措备,2024-03-19 17:00,11,,61,12.3
143,措备,2024-03-19 18:00,11.4,.3,51,9.2
143,措备,2024-03-19 19:00,10.7,,36,6.8
143,措备,2024-03-19 20:00,9.3,,34,6
143,措备,2024-03-19 21:00,8.2,,36,6
143,措备,2024-03-19 22:00,7.3,,38,6.2
143,措备,2024-03-19 23:00,6.6,,41,5.5
143,措备,2024-03-20 00:00,5.9,,41,3.7
143,措备,2024-03-20 01:00,5.5,,42,3.6
143,措备,2024-03-20 02:00,5.1,,47,2.9
143,措备,2024-03-20 03:00,4.9,,48,2.6
143,措备,2024-03-20 04:00,4.7,,47,2.3
143,措备,2024-03-20 05:00,4.4,,50,2
143,措备,2024-03-20 06:00,4.3,,48,1.9
143,措备,2024-03-20 07:00,4,,51,1.9
143,措备,2024-03-20 08:00,4.7,,50,3.8
143,措备,2024-03-20 09:00,5.6,,44,7.1
143,措备,2024-03-20 10:00,6.9,,39,15.1
143,措备,2024-03-20 11:00,8.3,,30,20.2
143,措备,2024-03-20 12:00,8.8,,25,24.2
143,措备,2024-03-20 13:00,9.8,,19,26.4
143,措备,2024-03-20 14:00,9.9,,19,26.2
143,措备,2024-03-20 15:00,10.5,,17,26.8
143,措备,2024-03-20 16:00,10.5,,16,23.6
143,措备,2024-03-20 17:00,10.7,,18,18
143,措备,2024-03-20 18:00,9.4,,20,9.9
143,措备,2024-03-20 19:00,8.1,,23,6.1
143,措备,2024-03-20 20:00,7.1,,27,4.7
143,措备,2024-03-20 21:00,5.8,,32,3.2
143,措备,2024-03-20 22:00,5.2,,36,2.8
143,措备,2024-03-20 23:00,4.6,,40,2.1
143,措备,2024-03-21 00:00,4.1,,43,1.6
143,措备,2024-03-21 01:00,3.2,,47,.6
143,措备,2024-03-21 02:00,2.5,,50,-.2
143,措备,2024-03-21 03:00,2.5,,51,-.1
143,措备,2024-03-21 04:00,2,,55,-.6
143,措备,2024-03-21 05:00,1,,60,-1.3
143,措备,2024-03-21 06:00,.8,,62,-1.5
143,措备,2024-03-21 07:00,.8,,63,-1.3
143,措备,2024-03-21 08:00,2.6,,55,1.8
143,措备,2024-03-21 09:00,3.9,,49,6.3
143,措备,2024-03-21 10:00,6.2,,41,15.7
143,措备,2024-03-21 11:00,7.7,,34,22.8
143,措备,2024-03-21 12:00,9.1,,33,26.6
143,措备,2024-03-21 13:00,9.5,,26,29.9
143,措备,2024-03-21 14:00,11.3,,23,32.2
143,措备,2024-03-21 15:00,11.1,,23,30.4
143,措备,2024-03-21 16:00,12.8,,22,26.9
143,措备,2024-03-21 17:00,12.3,,23,21.3
143,措备,2024-03-21 18:00,11.5,,25,12.5
143,措备,2024-03-21 19:00,9.7,,29,6.9
143,措备,2024-03-21 20:00,8,,38,5.7
143,措备,2024-03-21 21:00,7,,44,4.7
143,措备,2024-03-21 22:00,5.8,,50,3.9
143,措备,2024-03-21 23:00,5.1,,55,3
143,措备,2024-03-22 00:00,4.9,,59,2.7
143,措备,2024-03-22 01:00,4.4,,62,2.4
143,措备,2024-03-22 02:00,4.3,,64,3.6
143,措备,2024-03-22 03:00,3.2,,68,2.2
143,措备,2024-03-22 04:00,2.7,,68,1.6
143,措备,2024-03-22 05:00,2.2,,72,1.8
143,措备,2024-03-22 06:00,2.2,,74,2.4
143,措备,2024-03-22 07:00,2.2,,74,2.4
143,措备,2024-03-22 08:00,3.5,,69,4.1
143,措备,2024-03-22 09:00,6.2,,59,10.6
143,措备,2024-03-22 10:00,9.1,,51,16.2
143,措备,2024-03-22 11:00,12.6,,43,25.8
143,措备,2024-03-22 12:00,13.6,,39,28.1
143,措备,2024-03-22 13:00,15.3,,36,31.1
143,措备,2024-03-22 14:00,15.6,,36,30.2
143,措备,2024-03-22 15:00,15.6,,37,25.5
143,措备,2024-03-22 16:00,15.4,,39,22.4
143,措备,2024-03-22 17:00,14.7,,42,19.9
143,措备,2024-03-22 18:00,13.7,,49,14.6
143,措备,2024-03-22 19:00,13.5,,55,13
143,措备,2024-03-22 20:00,13.4,,59,12.4
143,措备,2024-03-22 21:00,13.4,,63,12.1
143,措备,2024-03-22 22:00,13.4,,69,11.7
143,措备,2024-03-22 23:00,12.7,,78,11.4
143,措备,2024-03-23 00:00,11.7,.2,90,11.3
143,措备,2024-03-23 01:00,11.9,,90,11.3
143,措备,2024-03-23 02:00,12,,92,11.2
143,措备,2024-03-23 03:00,12.3,.3,93,11
143,措备,2024-03-23 04:00,12.4,,92,10.9
143,措备,2024-03-23 05:00,12.4,,92,9.7
143,措备,2024-03-23 06:00,12.1,,93,9.1
143,措备,2024-03-23 07:00,12.1,,93,9.6
143,措备,2024-03-23 08:00,13.2,,89,12.2
143,措备,2024-03-23 09:00,15.4,,77,16
143,措备,2024-03-23 10:00,17.4,,59,21.9
143,措备,2024-03-23 11:00,19.3,,41,28.1
143,措备,2024-03-23 12:00,20.2,,32,34.9
143,措备,2024-03-23 13:00,22.1,,21,38.4
143,措备,2024-03-23 14:00,22.9,,19,40.5
143,措备,2024-03-23 15:00,22.9,,17,39.2
143,措备,2024-03-23 16:00,23.7,,15,34
143,措备,2024-03-23 17:00,23.5,,16,27.2
143,措备,2024-03-23 18:00,22.2,,18,20.7
143,措备,2024-03-23 19:00,16.6,,59,15.9
143,措备,2024-03-23 20:00,13.1,,75,13.6
143,措备,2024-03-23 21:00,11.9,,81,12.1
143,措备,2024-03-23 22:00,11.5,,82,11.3
143,措备,2024-03-23 23:00,11.4,,82,11.8
143,措备,2024-03-24 00:00,11.1,,81,11.8
143,措备,2024-03-24 01:00,11.1,,79,11.7
143,措备,2024-03-24 02:00,11.2,,75,11.1
143,措备,2024-03-24 03:00,11.2,,66,10.7
143,措备,2024-03-24 04:00,10.8,,70,10.6
143,措备,2024-03-24 05:00,10.4,,74,10.3
143,措备,2024-03-24 06:00,10.2,,77,10.2
143,措备,2024-03-24 07:00,10.2,,77,10.4
143,措备,2024-03-24 08:00,10.7,,74,11.6
143,措备,2024-03-24 09:00,11,,73,12.6
143,措备,2024-03-24 10:00,11.7,,69,15.8
143,措备,2024-03-24 11:00,12.1,,65,17
143,措备,2024-03-24 12:00,12.1,,62,17
143,措备,2024-03-24 13:00,12,,64,14.9
143,措备,2024-03-24 14:00,11.4,,71,14.1
143,措备,2024-03-24 15:00,11.6,0,68,14.2
143,措备,2024-03-24 16:00,11.2,,69,13.5
143,措备,2024-03-24 17:00,11,,71,12.6
143,措备,2024-03-24 18:00,10.5,.1,78,10.5
143,措备,2024-03-24 19:00,10.3,,81,9.9
143,措备,2024-03-24 20:00,10.2,,83,9.8
143,措备,2024-03-24 21:00,10.2,.2,82,9.7
143,措备,2024-03-24 22:00,10.1,,82,9.6
143,措备,2024-03-24 23:00,10.1,,80,9.3
143,措备,2024-03-25 00:00,10.3,,77,9.4
143,措备,2024-03-25 01:00,10.4,,77,9.4
143,措备,2024-03-25 02:00,10.1,,79,9.4
143,措备,2024-03-25 03:00,10.1,,79,9.3
143,措备,2024-03-25 04:00,10,,80,9.4
143,措备,2024-03-25 05:00,10.1,,78,9.3
143,措备,2024-03-25 06:00,10,,78,9.3
143,措备,2024-03-25 07:00,10.1,,77,9.4
143,措备,2024-03-25 08:00,10.3,,75,10.2
143,措备,2024-03-25 09:00,10.8,,72,12.3
143,措备,2024-03-25 10:00,11.3,,68,13.2
143,措备,2024-03-25 11:00,11.9,,64,15.6
143,措备,2024-03-25 12:00,12.3,,62,16.4
143,措备,2024-03-25 13:00,11.8,,64,14.6
143,措备,2024-03-25 14:00,11.3,,67,13
143,措备,2024-03-25 15:00,9.8,1.3,84,11.5
143,措备,2024-03-25 16:00,9.5,,86,10.4
143,措备,2024-03-25 17:00,9,,92,9.9
143,措备,2024-03-25 18:00,8.5,4.4,94,9
143,措备,2024-03-25 19:00,8.2,,94,8.5
143,措备,2024-03-25 20:00,7.9,,95,8.3
143,措备,2024-03-25 21:00,7.6,10,94,8
143,措备,2024-03-25 22:00,7.6,,83,7.5
143,措备,2024-03-25 23:00,7.1,,90,7.5
143,措备,2024-03-26 00:00,7,.5,91,7.4
143,措备,2024-03-26 01:00,7.3,,92,7.4
143,措备,2024-03-26 02:00,7.3,,94,7.5
143,措备,2024-03-26 03:00,7.6,2.6,91,7.6
143,措备,2024-03-26 04:00,7.5,,93,7.5
143,措备,2024-03-26 05:00,7.1,,95,7.5
143,措备,2024-03-26 06:00,7.1,9.3,96,7.4
143,措备,2024-03-26 07:00,7.2,,96,7.6
143,措备,2024-03-26 08:00,6.8,,94,7.8
143,措备,2024-03-26 09:00,6.7,5.1,91,9.6
143,措备,2024-03-26 10:00,7,,87,11.8
143,措备,2024-03-26 11:00,8.2,,77,12.5
143,措备,2024-03-26 12:00,8.3,.3,76,13
143,措备,2024-03-26 13:00,9.1,,70,14.3
143,措备,2024-03-26 14:00,10.2,,64,17.8
143,措备,2024-03-26 15:00,10.3,0,67,14
143,措备,2024-03-26 16:00,9.9,,67,11.1
143,措备,2024-03-26 17:00,10.1,,62,11.3
143,措备,2024-03-26 18:00,9.4,,69,9.6
143,措备,2024-03-26 19:00,8.9,,69,8.4
143,措备,2024-03-26 20:00,8.6,,68,7.8
143,措备,2024-03-26 21:00,8.3,,71,7.6
143,措备,2024-03-26 22:00,7.2,,77,5.6
143,措备,2024-03-26 23:00,6.4,,82,4.5
143,措备,2024-03-27 00:00,5.8,,84,3.9
143,措备,2024-03-27 01:00,5.3,,87,3.2
143,措备,2024-03-27 02:00,4.3,,90,2.5
143,措备,2024-03-27 03:00,3.7,,94,1.9
143,措备,2024-03-27 04:00,3.2,,96,1.6
143,措备,2024-03-27 05:00,2.8,,97,1.2
143,措备,2024-03-27 06:00,2.4,,97,1
143,措备,2024-03-27 07:00,2.6,,99,1.9
143,措备,2024-03-27 08:00,3.7,,93,4.7
143,措备,2024-03-27 09:00,5.6,,87,9.3
143,措备,2024-03-27 10:00,8.1,,72,16.5
143,措备,2024-03-27 11:00,10.9,,61,21.2
143,措备,2024-03-27 12:00,12.9,,56,24.3
143,措备,2024-03-27 13:00,14.1,,52,25
143,措备,2024-03-27 14:00,15.5,,49,25.6
143,措备,2024-03-27 15:00,16.3,,48,24.2
143,措备,2024-03-27 16:00,17,,46,21.9
143,措备,2024-03-27 17:00,16.7,,46,17.9
143,措备,2024-03-27 18:00,15.7,,49,14.4
143,措备,2024-03-27 19:00,14.6,,53,12.2
143,措备,2024-03-27 20:00,13.8,,55,11.2
143,措备,2024-03-27 21:00,12.8,,64,10.3
143,措备,2024-03-27 22:00,12.1,,68,9.7
143,措备,2024-03-27 23:00,11.5,,69,9.2
143,措备,2024-03-28 00:00,10.9,,72,9.1
143,措备,2024-03-28 01:00,10.7,,76,9.1
143,措备,2024-03-28 02:00,10.1,,77,9
143,措备,2024-03-28 03:00,9.7,,79,8.4
143,措备,2024-03-28 04:00,9.3,,80,8.2
143,措备,2024-03-28 05:00,9.5,,78,8.2
143,措备,2024-03-28 06:00,9.4,,78,8.3
143,措备,2024-03-28 07:00,9.1,,80,8.7
143,措备,2024-03-28 08:00,9.5,,80,10
143,措备,2024-03-28 09:00,8.5,1.1,90,9.5
143,措备,2024-03-28 10:00,8.3,,93,9.6
143,措备,2024-03-28 11:00,8.3,,94,10.7
143,措备,2024-03-28 12:00,8.3,3.2,96,11.2
143,措备,2024-03-28 13:00,8.4,,96,11.5
143,措备,2024-03-28 14:00,8.8,,96,11.8
143,措备,2024-03-28 15:00,9.1,5.2,97,11.9
143,措备,2024-03-28 16:00,9.4,,96,11
143,措备,2024-03-28 17:00,9.5,,97,10.6
143,措备,2024-03-28 18:00,9.7,12.3,97,10.2
143,措备,2024-03-28 19:00,9.8,,96,9.9
143,措备,2024-03-28 20:00,9.4,,95,9.6
143,措备,2024-03-28 21:00,9.5,5.2,95,9.1
143,措备,2024-03-28 22:00,9.4,,94,9.2
143,措备,2024-03-28 23:00,9.5,,91,7.8
143,措备,2024-03-29 00:00,9.6,,90,7.5
143,措备,2024-03-29 01:00,9.5,,88,7
143,措备,2024-03-29 02:00,9.6,,80,6.4
143,措备,2024-03-29 03:00,9.2,,82,5.7
143,措备,2024-03-29 04:00,7.7,,91,4.5
143,措备,2024-03-29 05:00,6.5,,94,3.8
143,措备,2024-03-29 06:00,5.6,,96,3.4
143,措备,2024-03-29 07:00,5.4,,94,4.3
143,措备,2024-03-29 08:00,7.4,,89,7.2
143,措备,2024-03-29 09:00,9.5,,71,11.6
143,措备,2024-03-29 10:00,13.1,,56,18.6
143,措备,2024-03-29 11:00,14.6,,42,22.3
143,措备,2024-03-29 12:00,17.3,,39,26.7
143,措备,2024-03-29 13:00,19.7,,29,24.6
143,措备,2024-03-29 14:00,19.9,,37,28
143,措备,2024-03-29 15:00,18.4,,48,22.5
143,措备,2024-03-29 16:00,18.3,,53,21.5
143,措备,2024-03-29 17:00,18.3,,51,20
143,措备,2024-03-29 18:00,17.7,,44,15.8
143,措备,2024-03-29 19:00,16.7,,49,13
143,措备,2024-03-29 20:00,15.7,,54,12
143,措备,2024-03-29 21:00,15,,55,11.1
143,措备,2024-03-29 22:00,14.2,,37,9.3
143,措备,2024-03-29 23:00,13.1,,23,7.8
143,措备,2024-03-30 00:00,12.3,,22,7
143,措备,2024-03-30 01:00,11.4,,23,6.2
143,措备,2024-03-30 02:00,9.9,,31,5.1
143,措备,2024-03-30 03:00,8.5,,34,3.7
143,措备,2024-03-30 04:00,6.7,,44,2.8
143,措备,2024-03-30 05:00,5.2,,55,2
143,措备,2024-03-30 06:00,4.2,,62,1.5
143,措备,2024-03-30 07:00,4.8,,61,2.5
143,措备,2024-03-30 08:00,7.4,,48,4.9
143,措备,2024-03-30 09:00,10,,35,10.6
143,措备,2024-03-30 10:00,12.7,,24,19.3
143,措备,2024-03-30 11:00,14.5,,19,20.6
143,措备,2024-03-30 12:00,11.1,.7,55,11.6
143,措备,2024-03-30 13:00,9.6,,74,11.5
143,措备,2024-03-30 14:00,13,,52,23.3
143,措备,2024-03-30 15:00,15.7,.6,42,23.5
143,措备,2024-03-30 16:00,18.1,,37,24
143,措备,2024-03-30 17:00,18.3,,41,20.2
143,措备,2024-03-30 18:00,17.4,,47,15.4
143,措备,2024-03-30 19:00,15.6,,52,11.8
143,措备,2024-03-30 20:00,14.4,,63,10.3
143,措备,2024-03-30 21:00,13.3,,68,9.4
143,措备,2024-03-30 22:00,11.6,,77,8.1
143,措备,2024-03-30 23:00,11.2,,85,7.7
143,措备,2024-03-31 00:00,10,,86,6.6
143,措备,2024-03-31 01:00,9.4,,90,5.7
143,措备,2024-03-31 02:00,10.7,,67,5.7
143,措备,2024-03-31 03:00,9.7,,69,4.7
143,措备,2024-03-31 04:00,9.4,,68,4.6
143,措备,2024-03-31 05:00,8.9,,64,4.3
143,措备,2024-03-31 06:00,8.3,,63,3.7
143,措备,2024-03-31 07:00,8.2,,69,4.4
143,措备,2024-03-31 08:00,9.6,,63,6.6
143,措备,2024-03-31 09:00,10.9,,41,11.3
143,措备,2024-03-31 10:00,12.7,,31,18.7
143,措备,2024-03-31 11:00,15,,25,25.9
143,措备,2024-03-31 12:00,16,,21,30.2
143,措备,2024-03-31 13:00,17.8,,14,31.1
143,措备,2024-03-31 14:00,19,,20,30.2
143,措备,2024-03-31 15:00,19.6,,18,29.1
143,措备,2024-03-31 16:00,19.8,,15,25
143,措备,2024-03-31 17:00,19.4,,15,20.7
143,措备,2024-03-31 18:00,19.1,,17,17.4
143,措备,2024-03-31 19:00,17.4,,21,12.9
143,措备,2024-03-31 20:00,14.6,,37,10.4
143,措备,2024-03-31 21:00,12.9,,43,8.8
143,措备,2024-03-31 22:00,12.2,,59,8.3
143,措备,2024-03-31 23:00,10.6,,53,7.1
143,措备,2024-04-01 00:00,9.3,,61,6.2
143,措备,2024-04-01 01:00,8.4,,68,5.6
143,措备,2024-04-01 02:00,7.9,,66,4.9
143,措备,2024-04-01 03:00,7,,75,4.1
143,措备,2024-04-01 04:00,6.4,,79,3.5
143,措备,2024-04-01 05:00,5.9,,84,3.1
143,措备,2024-04-01 06:00,5.6,,85,2.6
143,措备,2024-04-01 07:00,6.1,,85,3.8
143,措备,2024-04-01 08:00,9.2,,71,6.7
143,措备,2024-04-01 09:00,12.2,,56,13
143,措备,2024-04-01 10:00,16,,25,21.7
143,措备,2024-04-01 11:00,17.4,,22,28.6
143,措备,2024-04-01 12:00,19.2,,17,34.4
143,措备,2024-04-01 13:00,20.2,,18,36.4
143,措备,2024-04-01 14:00,21.8,,17,38.1
143,措备,2024-04-01 15:00,22.6,,17,35.9
143,措备,2024-04-01 16:00,23.3,,16,33.4
143,措备,2024-04-01 17:00,23.6,,15,28.3
143,措备,2024-04-01 18:00,22.6,,17,20.9
143,措备,2024-04-01 19:00,20.5,,19,15.4
143,措备,2024-04-01 20:00,19.3,,21,13
143,措备,2024-04-01 21:00,16.3,,34,11.2
143,措备,2024-04-01 22:00,14.1,,39,9.6
143,措备,2024-04-01 23:00,12.5,,52,8.4
143,措备,2024-04-02 00:00,11.1,,58,7.4
143,措备,2024-04-02 01:00,10.4,,56,6.8
143,措备,2024-04-02 02:00,9.7,,60,6.2
143,措备,2024-04-02 03:00,9.1,,65,6.3
143,措备,2024-04-02 04:00,8.4,,68,5.8
143,措备,2024-04-02 05:00,8,,70,5.5
143,措备,2024-04-02 06:00,7.4,,73,5
143,措备,2024-04-02 07:00,7.8,,73,6.4
143,措备,2024-04-02 08:00,9.6,,66,10.3
143,措备,2024-04-02 09:00,12.1,,57,14.9
143,措备,2024-04-02 10:00,14.9,,46,21.6
143,措备,2024-04-02 11:00,17.7,,36,27.1
143,措备,2024-04-02 12:00,19.8,,33,29.3
143,措备,2024-04-02 13:00,22,,26,33.7
143,措备,2024-04-02 14:00,22.8,,22,32.8
143,措备,2024-04-02 15:00,23.4,,23,31.6
143,措备,2024-04-02 16:00,24.3,,20,29.9
143,措备,2024-04-02 17:00,24.1,,15,24.5
143,措备,2024-04-02 18:00,22.6,,22,20.1
143,措备,2024-04-02 19:00,21.2,,24,17.5
143,措备,2024-04-02 20:00,19,,40,16.5
143,措备,2024-04-02 21:00,17.8,,46,15.8
143,措备,2024-04-02 22:00,16.1,0,64,14
143,措备,2024-04-02 23:00,13.8,2.2,86,13.6
143,措备,2024-04-03 00:00,13.3,.7,91,13.4
143,措备,2024-04-03 01:00,12.8,.5,94,13.1
143,措备,2024-04-03 02:00,12.3,1.1,96,12.8
143,措备,2024-04-03 03:00,12.3,2.1,97,12.5
143,措备,2024-04-03 04:00,12.4,2.3,97,12.6
143,措备,2024-04-03 05:00,12.4,2.1,96,12.7
143,措备,2024-04-03 06:00,12.6,.4,94,12.7
143,措备,2024-04-03 07:00,12.7,3.3,93,12.6
143,措备,2024-04-03 08:00,12.2,2.1,96,13.3
143,措备,2024-04-03 09:00,12.5,1,97,14.7
143,措备,2024-04-03 10:00,12.8,.3,95,14.6
143,措备,2024-04-03 11:00,12.7,.5,94,13.8
143,措备,2024-04-03 12:00,12.6,2.3,96,15.2
143,措备,2024-04-03 13:00,12.4,.7,95,14.9
143,措备,2024-04-03 14:00,12.2,.7,95,14.2
143,措备,2024-04-03 15:00,12.1,2.1,96,13.8
143,措备,2024-04-03 16:00,12,3.6,97,13.9
143,措备,2024-04-03 17:00,12,1.7,95,13.5
143,措备,2024-04-03 18:00,11.8,1.3,95,12.6
143,措备,2024-04-03 19:00,11.5,1,95,11.8
143,措备,2024-04-03 20:00,11.4,.3,94,11.5
143,措备,2024-04-03 21:00,11.5,0,92,11.6
143,措备,2024-04-03 22:00,11.6,,92,11.7
143,措备,2024-04-03 23:00,11.6,,92,11.7
143,措备,2024-04-04 00:00,11.6,,91,11.6
143,措备,2024-04-04 01:00,11.6,,94,11.6
143,措备,2024-04-04 02:00,11.1,,95,9.7
143,措备,2024-04-04 03:00,10.6,,97,9.9
143,措备,2024-04-04 04:00,10.8,,97,10.7
143,措备,2024-04-04 05:00,10.9,,93,10.7
143,措备,2024-04-04 06:00,11.1,,90,10.9
143,措备,2024-04-04 07:00,11.3,,86,11.1
143,措备,2024-04-04 08:00,11.3,,83,12.2
143,措备,2024-04-04 09:00,12.1,,78,15.2
143,措备,2024-04-04 10:00,12.8,,59,16.1
143,措备,2024-04-04 11:00,14.3,,54,20.1
143,措备,2024-04-04 12:00,14.4,,48,18.3
143,措备,2024-04-04 13:00,15.5,,39,21.7
143,措备,2024-04-04 14:00,15.2,,35,21.3
143,措备,2024-04-04 15:00,15.3,,38,22.5
143,措备,2024-04-04 16:00,15.1,,33,21.2
143,措备,2024-04-04 17:00,14.3,,34,15.9
143,措备,2024-04-04 18:00,13.2,,44,13.5
143,措备,2024-04-04 19:00,12.2,,55,12.2
143,措备,2024-04-04 20:00,11.8,,57,11.4
143,措备,2024-04-04 21:00,11.6,,61,11
143,措备,2024-04-04 22:00,11.4,,66,10.7
143,措备,2024-04-04 23:00,11.3,,62,10.5
143,措备,2024-04-05 00:00,11.2,,61,10.3
143,措备,2024-04-05 01:00,11,,63,10
143,措备,2024-04-05 02:00,10.9,,64,10
143,措备,2024-04-05 03:00,11.2,,62,9.9
143,措备,2024-04-05 04:00,11.3,,62,9.9
143,措备,2024-04-05 05:00,11.2,,63,9.7
143,措备,2024-04-05 06:00,10.6,,66,9.3
143,措备,2024-04-05 07:00,10.7,,67,10
143,措备,2024-04-05 08:00,11.8,,66,13.2
143,措备,2024-04-05 09:00,13.3,,61,17.1
143,措备,2024-04-05 10:00,14.2,,54,22.7
143,措备,2024-04-05 11:00,15,,47,22
143,措备,2024-04-05 12:00,16.2,,42,27.2
143,措备,2024-04-05 13:00,17.2,,42,34.1
143,措备,2024-04-05 14:00,18.1,,39,32.2
143,措备,2024-04-05 15:00,18.3,,40,30.2
143,措备,2024-04-05 16:00,19.1,,39,29.3
143,措备,2024-04-05 17:00,19,,38,23
143,措备,2024-04-05 18:00,17.8,,43,18.5
143,措备,2024-04-05 19:00,17,,47,14.9
143,措备,2024-04-05 20:00,15.5,,54,13.8
143,措备,2024-04-05 21:00,14.3,,58,12.6
143,措备,2024-04-05 22:00,12.8,,63,10.8
143,措备,2024-04-05 23:00,12.1,,65,10.4
143,措备,2024-04-06 00:00,11.2,,68,9.3
143,措备,2024-04-06 01:00,10.6,,71,8.8
143,措备,2024-04-06 02:00,10,,77,8.7
143,措备,2024-04-06 03:00,9.5,,80,8.3
143,措备,2024-04-06 04:00,9.1,,84,8.2
143,措备,2024-04-06 05:00,8.9,,85,7.8
143,措备,2024-04-06 06:00,8.7,,86,7.6
143,措备,2024-04-06 07:00,9.1,,84,8.5
143,措备,2024-04-06 08:00,10.9,,77,12.3
143,措备,2024-04-06 09:00,12.8,,69,16.3
143,措备,2024-04-06 10:00,15.2,,60,21.7
143,措备,2024-04-06 11:00,17.5,,48,27.9
143,措备,2024-04-06 12:00,19.2,,41,32.8
143,措备,2024-04-06 13:00,19.8,,33,30.2
143,措备,2024-04-06 14:00,19.9,,31,25.9
143,措备,2024-04-06 15:00,19.6,,33,24.3
143,措备,2024-04-06 16:00,20.3,,33,30.2
143,措备,2024-04-06 17:00,21.4,,34,27
143,措备,2024-04-06 18:00,20.3,,37,19.9
143,措备,2024-04-06 19:00,18.8,,41,15.4
143,措备,2024-04-06 20:00,16.7,,50,12.7
143,措备,2024-04-06 21:00,14.6,,60,11.3
143,措备,2024-04-06 22:00,13.7,,64,10.4
143,措备,2024-04-06 23:00,12.6,,68,9.4
143,措备,2024-04-07 00:00,12.3,,72,9.2
143,措备,2024-04-07 01:00,11.6,,73,8.9
143,措备,2024-04-07 02:00,11.2,,77,8.5
143,措备,2024-04-07 03:00,10.7,,81,7.9
143,措备,2024-04-07 04:00,9.8,,84,7.1
143,措备,2024-04-07 05:00,9.1,,86,6.5
143,措备,2024-04-07 06:00,8.6,,88,6
143,措备,2024-04-07 07:00,9,,85,7.7
143,措备,2024-04-07 08:00,11.3,,72,10.5
143,措备,2024-04-07 09:00,15.4,,48,17.2
143,措备,2024-04-07 10:00,17.9,,39,25.5
143,措备,2024-04-07 11:00,20,,33,33.3
143,措备,2024-04-07 12:00,22,,27,38.6
143,措备,2024-04-07 13:00,23.3,,22,40.9
143,措备,2024-04-07 14:00,24.5,,20,38.6
143,措备,2024-04-07 15:00,24.6,,19,37.2
143,措备,2024-04-07 16:00,25.3,,17,35.1
143,措备,2024-04-07 17:00,25.1,,16,31.3
143,措备,2024-04-07 18:00,24.3,,16,23.1
143,措备,2024-04-07 19:00,21.8,,21,16.8
143,措备,2024-04-07 20:00,18.4,,34,14.1
143,措备,2024-04-07 21:00,16.9,,40,12.8
143,措备,2024-04-07 22:00,15.9,,44,12
143,措备,2024-04-07 23:00,14.8,,50,11.1
143,措备,2024-04-08 00:00,13.7,,55,10.6
143,措备,2024-04-08 01:00,12.9,,60,10
143,措备,2024-04-08 02:00,12.7,,61,10.4
143,措备,2024-04-08 03:00,12.7,,59,10.4
143,措备,2024-04-08 04:00,12.2,,65,10.3
143,措备,2024-04-08 05:00,11.7,,72,10
143,措备,2024-04-08 06:00,11.3,,73,9.1
143,措备,2024-04-08 07:00,11.7,,72,10.3
143,措备,2024-04-08 08:00,12.7,,71,12.4
143,措备,2024-04-08 09:00,15.9,,57,18.7
143,措备,2024-04-08 10:00,16.9,,56,22.4
143,措备,2024-04-08 11:00,20.5,,41,31.8
143,措备,2024-04-08 12:00,22.6,,30,32.4
143,措备,2024-04-08 13:00,22.6,,28,29.6
143,措备,2024-04-08 14:00,22.8,,28,29.2
143,措备,2024-04-08 15:00,23.2,,26,29.5
143,措备,2024-04-08 16:00,22.8,,29,24.6
143,措备,2024-04-08 17:00,22.3,,29,21.8
143,措备,2024-04-08 18:00,21.6,,35,19.4
143,措备,2024-04-08 19:00,20.2,,42,17.1
143,措备,2024-04-08 20:00,19,,46,16.3
143,措备,2024-04-08 21:00,18.6,,41,15.5
143,措备,2024-04-08 22:00,18.5,,34,15.1
143,措备,2024-04-08 23:00,17.7,,37,14.7
143,措备,2024-04-09 00:00,17.2,,40,14.3
143,措备,2024-04-09 01:00,16.7,,47,13.8
143,措备,2024-04-09 02:00,15.8,,69,13.9
143,措备,2024-04-09 03:00,15.3,,69,13
143,措备,2024-04-09 04:00,14.1,,68,11.8
143,措备,2024-04-09 05:00,13,,72,11
143,措备,2024-04-09 06:00,12.6,,65,11.8
143,措备,2024-04-09 07:00,12.2,,52,12
143,措备,2024-04-09 08:00,12.2,,44,13.1
143,措备,2024-04-09 09:00,13.1,,32,14.9
143,措备,2024-04-09 10:00,14.5,,29,21.5
143,措备,2024-04-09 11:00,15.8,,28,31.3
143,措备,2024-04-09 12:00,16.2,,31,35.3
143,措备,2024-04-09 13:00,15.9,,33,37
143,措备,2024-04-09 14:00,15.6,,34,36
143,措备,2024-04-09 15:00,14.7,,37,32.5
143,措备,2024-04-09 16:00,13.5,,44,28.5
143,措备,2024-04-09 17:00,12.5,,51,21.3
143,措备,2024-04-09 18:00,11.5,,53,15.6
143,措备,2024-04-09 19:00,10,,53,11.2
143,措备,2024-04-09 20:00,9.1,,61,9.7
143,措备,2024-04-09 21:00,8.9,,62,9.1
143,措备,2024-04-09 22:00,8.7,,64,8.7
143,措备,2024-04-09 23:00,8.4,,64,7.9
143,措备,2024-04-10 00:00,8.5,,63,9
